quaycode,quayname,quaystatus,transportmode,lat,lon,visuallyaccessible,disabledaccessible,compassdirection,validfrom,quayshapetype,baylength,markedkerb,lift,guidelines,groundsurfaceindicator,stopplaceaccessroute,mutationdate,kerbheight,boardingpositionwidth,alightingpositionwidth,liftedpartlength,narrowestpassagewidth,fulllengthguideline,guidelinestopplaceconnection,tactilegroundsurfaceindicator,ramp,heightwithenvironment,bayentranceangles,ramplength,rampwidth,embaymentwidth,bayexitangles
NL:Q:30003162,Burg.de Vlugtlaan,available,tram,52.378828050509306,4.8382283190313276,true,true,279,2019-03-14T00:00:00Z,langshalte,68,true,false,true,true,false,2021-01-08T13:34:25Z,0.2,1.5,2.4,64,1.5,true,true,true,true,0.15,,2.1,2.27,,
NL:Q:30003163,Burg.de Vlugtlaan,available,tram,52.378835130310634,4.837817007861129,true,true,99,2019-03-14T00:00:00Z,langshalte,68,true,false,true,true,false,2021-01-08T13:34:25Z,0.2,1.2,1.8,65,1.2,true,true,true,true,0.22,,2.4,2.1,,
NL:Q:30004024,Baden Powellweg,available,bus,52.362450754670824,4.787869107993757,true,true,325,2020-05-24T22:00:00Z,haltehaven,17,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,1.5,3.15,17,1.5,true,true,true,true,0.7,19,1,2,3,13
NL:Q:30004025,Baden Powellweg,available,bus,52.36227019321034,4.787710055185529,true,false,152,2020-05-24T22:00:00Z,haltehaven,17,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,0.9,2.4,15.3,1.1,true,true,true,true,0.07,17,1.2,1.2,3.5,15
NL:Q:30004208,Jac. Veltmanstraat,available,bus,52.35157953653248,4.831035880523314,false,false,266,2020-05-24T22:00:00Z,haltehaven,36.53,true,false,false,false,true,2021-02-25T11:33:45Z,0.1,1.66,1.66,19.8,0.54,false,false,false,false,0.03,6,,,2.48,11
NL:Q:30004234,Maaseikpad,available,bus,52.348578534341044,4.81613276017302,true,true,357,2020-05-24T22:00:00Z,langshalte,20,true,false,true,true,true,2021-01-08T13:34:25Z,0.19,2,2,19,1.95,true,true,true,true,0.1,,0.6,1.2,,
NL:Q:30004235,Maaseikpad,expired,bus,52.34816391683563,4.81588859637693,true,true,179,2020-05-24T22:00:00Z,langshalte,20,true,false,true,true,true,2021-01-08T13:34:25Z,0.19,1.6,4,18,1.6,true,true,true,true,0.1,,0.6,1.2,,
NL:Q:30007073,Jacob Obrechtstraat,available,tram,52.35472143770617,4.876030299529017,false,false,75,2019-03-14T00:00:00Z,langshalte,49,false,false,false,false,true,2021-02-25T11:33:45Z,0.02,1.2,1.85,0.01,1.2,false,false,false,false,0,0.01,,,,
NL:Q:30007074,Jacob Obrechtstraat,available,tram,52.35492137618542,4.876541747010484,false,false,255,2019-03-14T00:00:00Z,langshalte,49,false,false,false,false,true,2021-02-25T11:33:45Z,0.02,1.2,1.65,0.01,1.2,false,false,false,false,0.07,0.01,,,,
NL:Q:30008271,Diemerparklaan,available,bus,52.35478248922851,4.995747403077439,true,true,112,2020-05-24T22:00:00Z,haltehaven,18.6,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,0.8,3.7,18.6,0.8,true,true,true,false,0.03,20.4,,1.8,2.8,24
NL:Q:30008248,Diemerparklaan,available,tram,52.355069358454415,4.995524694350258,true,true,298,2020-05-24T22:00:00Z,langshalte,69,true,false,true,false,true,2021-01-08T13:34:25Z,0.41,3.5,3.5,69,1.75,false,false,false,true,0.25,,5,2,,
NL:Q:30008249,Diemerparklaan,available,tram,52.35536380449308,4.99487623532856,false,true,118,2020-05-24T22:00:00Z,langshalte,70,true,false,false,false,true,2021-01-08T13:34:25Z,0.4,3.5,3.5,70,1.75,false,false,false,true,0.25,,5,2,,
NL:Q:30008270,Diemerparklaan,available,bus,52.35568691378138,4.994741269903916,true,true,298,2020-05-24T22:00:00Z,haltehaven,16.75,true,false,true,false,true,2021-01-08T13:34:25Z,0.18,1.2,3.5,16.75,1,true,true,false,false,0,22,,,2.8,15
NL:Q:57253480,Paasheuvelweg,available,bus,52.296310565073924,4.955114218051501,true,true,70,2020-05-24T22:00:00Z,haltehaven,20.75,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,3,3,17.35,1.4,true,false,true,false,0,16.2,,,3.15,26
NL:Q:57253490,Paasheuvelweg,available,bus,52.29676277603913,4.955886765453676,true,true,251,2020-05-24T22:00:00Z,haltehaven,21.1,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,1.8,1.8,17.7,1.5,true,true,true,false,0,28,,,3.3,16.35
NL:Q:30001401,Klaprozenweg,available,bus,52.39822332165809,4.906398412140099,false,true,225,2020-05-24T22:00:00Z,semi-haltehaven,31,true,false,false,false,true,2021-01-08T13:34:25Z,0.2,1.8,4,29,1.2,false,false,false,false,0,,,1.5,2,14
NL:Q:30001406,Klaprozenweg,available,bus,52.39786335404981,4.906284775300194,false,false,30,2018-11-15T00:00:00Z,unknown,0,false,false,false,false,false,2021-02-25T11:33:45Z,,,,,,false,false,false,false,,,,,,
NL:Q:30008003,Piet Heinkade,available,bus,52.37730026178283,4.913145869332599,false,true,94,2020-05-24T22:00:00Z,haltehaven,53,true,false,false,false,true,2021-02-25T11:33:45Z,0.18,3,3.2,53,1.01,false,false,false,false,0,1.7,,1.2,3.1,12
NL:Q:57112350,Pont NDSM,plan,bus,52.40086041124472,4.892028656036579,false,false,185,,,,,,,,,,,,,,,,,,,,,,,,
NL:Q:57112360,Pont NDSM,plan,bus,52.400851669711976,4.892087528912761,false,false,10,,,,,,,,,,,,,,,,,,,,,,,,
NL:Q:30000061,Archimedesweg,available,bus,52.355779138790005,4.939680285129434,true,true,303,2020-05-24T22:00:00Z,langshalte,20.4,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,2.4,3.4,17,1.2,true,true,true,false,,,,1.8,,
NL:Q:30000062,Archimedesweg,available,bus,52.35554613299981,4.939858780075396,true,true,122,2020-05-24T22:00:00Z,langshalte,20.4,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,2.4,1.2,17,1.2,true,true,true,false,0.03,,,1.8,,
NL:Q:30004112,Johan Huizingalaan,available,tram,52.34924366254484,4.827425317525977,false,false,179,2019-03-14T00:00:00Z,langshalte,67.5,true,false,false,false,true,2021-01-08T13:34:25Z,0.21,1.2,1.2,58.65,0.9,false,false,false,true,0.23,,2,1.2,,
NL:Q:30004113,Johan Huizingalaan,available,tram,52.34907325174616,4.82750085066032,false,true,358,2019-03-14T00:00:00Z,langshalte,63,true,false,false,false,true,2021-01-08T13:34:25Z,0.22,1.5,1.5,60.95,0.9,false,false,false,true,0.22,,2,1.5,,
NL:Q:57232240,Osdorperweg,available,bus,52.343220971704845,4.797638072634334,true,true,76,2020-05-24T22:00:00Z,langshalte,24,true,false,true,false,true,2021-01-08T13:34:25Z,0.21,2.7,4.35,24,1.3,true,true,false,false,0,,,1.8,,
NL:Q:57232250,Osdorperweg,available,bus,52.343219362724284,4.797315248194244,true,true,256,2020-05-24T22:00:00Z,langshalte,25.7,true,false,true,true,true,2021-01-08T13:34:25Z,0.21,3.45,4.2,25.7,1.3,false,false,false,false,0,,,,,
NL:Q:57232510,Sloterweg 700,outofuse,bus,52.34216523641697,4.822583980723661,false,false,268,2019-03-01T00:00:00Z,langshalte,13.8,true,false,false,false,true,2021-02-25T11:33:45Z,0.11,3.07,3.07,0.01,1.16,false,false,false,false,0,0.01,,,,
NL:Q:57232520,Sloterweg 700,outofuse,bus,52.34211201294762,4.822731401907384,false,false,88,2019-03-01T00:00:00Z,langshalte,20.52,true,false,false,false,false,2021-02-25T11:33:45Z,0.12,1.3,1.33,0.01,0.85,false,false,false,false,0,0.01,,,,
NL:Q:30001062,Nieuwe Purmerweg,available,bus,52.39449516665086,4.934191408666964,true,true,291,2020-05-24T22:00:00Z,semi-haltehaven,20.4,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,1,2.1,17,1,true,true,true,true,3,23,63,1.3,3.08,
NL:Q:30001063,Nieuwe Purmerweg,available,bus,52.39418156636645,4.934444370294293,true,true,108,2020-05-24T22:00:00Z,haltehaven,20.4,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,1.2,1.7,17,1,true,false,true,true,4,25.5,55,1.4,3.5,16
NL:Q:30002014,Kapoeasweg,available,bus,52.39009599314257,4.828055295785002,false,false,90,2020-05-24T22:00:00Z,langshalte,20,true,false,false,false,true,2021-01-08T13:34:25Z,0.11,2.1,2.4,18,0.65,false,false,false,true,0.08,,0.78,1.17,,
NL:Q:30002096,Kapoeasweg,available,bus,52.39017146186278,4.826908498574027,false,false,270,2020-05-24T22:00:00Z,langshalte,22,true,false,false,false,true,2021-01-08T13:34:25Z,0.12,6,6,21.15,1.2,false,false,false,true,0.05,,1,3,,
NL:Q:30005048,Mr. Visserplein,available,tram,52.36765499199791,4.90609844546912,true,true,109,2020-05-24T22:00:00Z,langshalte,67.4,true,false,true,false,true,2021-01-08T13:34:25Z,0.21,1.3,2.1,62.2,1.18,true,true,false,false,0,,,2.48,,
NL:Q:30005056,Mr. Visserplein,available,tram,52.36797572874798,4.905404870745656,true,false,289,2020-05-24T22:00:00Z,langshalte,67.2,true,false,true,false,true,2021-01-08T13:34:25Z,0.21,2.7,2.7,62.4,1.37,true,true,false,false,0.02,,,2.38,,
NL:Q:30008137,Artis,plan,tram,52.36716838150753,4.912461297140027,false,false,27,2018-11-15T00:00:00Z,unknown,0,false,false,false,false,false,2021-02-25T11:33:45Z,,,,,,false,false,false,false,,,,,,
NL:Q:30008042,Artis,available,tram,52.3668293035319,4.910835168360844,false,false,289,2019-03-14T00:00:00Z,langshalte,53,true,false,false,false,false,2021-01-08T13:34:25Z,0.1,1.2,1.2,51,0.6,false,false,false,true,0.1,,2,1.5,,
NL:Q:30008043,Artis,available,tram,52.36653508375803,4.911425624398731,false,false,109,2019-03-14T00:00:00Z,langshalte,53,true,false,false,false,true,2021-01-08T13:34:25Z,0.1,1.2,1.2,51,0.55,false,false,false,true,0.1,,1,1.5,,
NL:Q:30000065,Hugo de Vrieslaan,available,tram,52.35104207427802,4.934811175631695,true,true,122,2019-03-14T00:00:00Z,langshalte,50.4,true,false,true,false,true,2021-01-08T13:34:25Z,0.23,1.3,1.3,48,1.1,false,true,false,true,0.23,,2,1.6,,
NL:Q:30000066,Hugo de Vrieslaan,available,tram,52.35072998288341,4.935460151867869,true,false,302,2019-03-14T00:00:00Z,langshalte,51.6,true,false,true,false,true,2021-01-08T13:34:25Z,0.23,1.35,1.35,49.2,1,false,true,false,true,0.23,,2,1.4,,
NL:Q:30001171,Voordek,available,bus,52.41051496130915,4.916729262313763,true,true,230,2020-05-24T22:00:00Z,haltehaven,20.4,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,2.7,3.9,17,0.9,true,true,true,false,0,22,,1.8,2.5,7
NL:Q:30001172,Voordek,available,bus,52.41097622709794,4.917459220102852,true,true,30,2020-05-24T22:00:00Z,haltehaven,20.4,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,3,2.5,17,1.5,true,true,true,false,0,10,,1.8,2.2,10
NL:Q:30002196,Marnixplein,plan,tram,52.37901227090543,4.8795100449893924,false,false,20,,,,,,,,,,,,,,,,,,,,,,,,
NL:Q:30002192,Marnixplein,plan,bus,52.37773210821228,4.878599475352305,false,false,204,,,,,,,,,,,,,,,,,,,,,,,,
NL:Q:30002193,Marnixplein,plan,bus,52.37741685981286,4.87844154483953,false,false,359,,,,,,,,,,,,,,,,,,,,,,,,
NL:Q:30002187,Marnixplein,plan,tram,52.37719154698289,4.87829727032277,false,false,22,,,,,,,,,,,,,,,,,,,,,,,,
NL:Q:30002188,Marnixplein,plan,tram,52.377191294471054,4.878238529349993,false,false,203,,,,,,,,,,,,,,,,,,,,,,,,
NL:Q:30002123,Marnixplein,available,bus,52.37904777909879,4.879406832343692,false,false,219,2020-05-24T22:00:00Z,langshalte,23,true,false,false,false,true,2021-02-25T11:33:45Z,0.19,1.2,1.2,19,1.2,false,false,false,true,0.06,,1.75,1.2,,
NL:Q:30002120,Marnixplein,available,tram,52.37857031997671,4.879147944747494,false,true,217,2020-05-24T22:00:00Z,langshalte,30,true,false,false,false,false,2021-02-25T11:33:45Z,0.2,1.9,1.5,28,1.5,false,false,false,true,0.09,,2,1.8,,
NL:Q:30002121,Marnixplein,available,tram,52.37837906517803,4.878562681741139,false,false,104,2019-03-14T00:00:00Z,langshalte,24,false,false,false,false,false,2021-01-08T13:34:25Z,0.04,5.8,3.5,41,1.8,false,false,false,true,0.02,,6,1.75,,
NL:Q:30002122,Marnixplein,available,tram,52.378038936651805,4.878889680883555,false,true,30,2018-11-15T00:00:00Z,langshalte,24,true,false,false,false,false,2021-01-08T13:34:25Z,0.1,2.1,2.1,19,1.2,false,false,false,true,0.1,,3,1.5,,
NL:Q:30003028,Jan van Galenstraat,plan,bus,52.372047776864505,4.849208003862315,false,false,163,,,,,,,,,,,,,,,,,,,,,,,,
NL:Q:30003025,Jan van Galenstraat,available,tram,52.373420020366765,4.848574596748019,false,false,332,2019-03-14T00:00:00Z,langshalte,59.4,false,false,false,false,false,2021-01-08T13:34:25Z,0.18,1.6,1.35,59.4,0.9,false,false,false,true,0.13,,1,1.4,,
NL:Q:30003026,Jan van Galenstraat,available,tram,52.37300707495993,4.848682404640895,false,false,151,2019-03-14T00:00:00Z,langshalte,50.75,false,false,false,false,false,2021-01-08T13:34:25Z,0.18,1.65,1.2,50.75,0.9,false,false,false,true,0.1,,1,1.4,,
NL:Q:30003197,W. Schoutenstraat,available,bus,52.36737040543011,4.852348115520124,true,true,155,2020-05-24T22:00:00Z,langshalte,50.75,true,false,true,true,false,2021-01-08T13:34:25Z,0.18,1.45,1.45,50.75,0.9,true,false,true,true,0.1,,1,1.8,,
NL:Q:30003198,W. Schoutenstraat,available,bus,52.36704799174174,4.852601608193833,true,true,335,2020-05-24T22:00:00Z,langshalte,62,true,false,true,true,false,2021-01-08T13:34:25Z,0.2,1.45,1.45,62,0.9,false,true,true,true,0.1,,1.5,1.8,,
NL:Q:30004229,Zuidermolenweg,available,bus,52.359909095456786,4.78117984738909,true,true,46,2020-05-24T22:00:00Z,haltehaven,20.5,true,false,true,true,true,2021-01-08T13:34:25Z,0.19,1.6,1.6,18,1.2,true,true,true,false,0,13,,,3,15
NL:Q:30006010,Corantijnstraat,available,tram,52.36131670339241,4.853243225602535,false,false,178,2019-03-14T00:00:00Z,langshalte,24,false,false,false,false,false,2021-01-08T13:34:25Z,0.06,1.2,1.2,57,0.9,false,false,false,true,0.08,,1,1.5,,
NL:Q:30006013,Corantijnstraat,available,tram,52.361784438579775,4.853325681007571,false,false,357,2019-03-14T00:00:00Z,langshalte,24,false,false,false,false,false,2021-01-08T13:34:25Z,0.03,1.2,1.2,57,0.75,false,false,false,true,0.1,,1,1.4,,
NL:Q:30007124,A.J. Ernststraat,available,bus,52.33201804186145,4.869763090828971,true,false,89,2020-05-24T22:00:00Z,semi-haltehaven,18,true,false,true,true,true,2021-01-08T13:34:25Z,0.05,1.3,2.5,18,1.3,true,true,true,false,0,0.01,,,2.8,7
NL:Q:30007125,A.J. Ernststraat,available,bus,52.332144057086396,4.869805635469295,false,false,270,2020-05-24T22:00:00Z,semi-haltehaven,17.5,true,false,false,false,true,2021-01-08T13:34:25Z,0.09,1.7,2.7,17.5,0.9,false,false,false,false,0,10,,,3.04,
NL:Q:30007260,Station RAI,available,tram,52.33711438685712,4.8908030368252415,false,false,234,2019-03-14T00:00:00Z,langshalte,47,false,false,false,false,true,2021-01-08T13:34:25Z,0.13,1.75,1.75,65,1.25,false,false,false,false,0,,,,,
NL:Q:30007261,Station RAI,available,tram,52.33720542963808,4.891080800542155,false,false,54,2019-03-14T00:00:00Z,langshalte,65,false,false,false,false,true,2021-02-08T19:49:57Z,0.14,2.5,2.5,65,1.6,false,false,false,true,0.16,,2,2,,
NL:Q:30006006,Hoofdweg,available,bus,52.35887223239629,4.85328732641672,false,false,210,2018-11-15T00:00:00Z,langshalte,0.01,false,false,false,false,false,2021-02-25T11:33:45Z,0.01,0.01,0.01,0.01,0.01,false,false,false,false,,0.01,,,,
NL:Q:30006007,Hoofdweg,available,bus,52.35937591685945,4.853369345263833,false,false,2,2018-11-15T00:00:00Z,langshalte,24,false,false,false,false,false,2021-01-08T13:34:25Z,0.08,0.01,1.1,0.01,1.1,false,false,false,false,0.08,0.01,,,,
NL:Q:30004163,Parkeerdek,available,bus,52.34234678331451,4.828642235469918,false,false,332,2020-05-24T22:00:00Z,bermhalte,6,false,false,false,false,false,2021-01-08T13:34:25Z,,3,3,6,3,false,false,false,false,,,,,,
NL:Q:30007106,Radboud,plan,bus,52.32776353567939,4.866966759812251,false,false,87,2018-11-15T00:00:00Z,unknown,0,false,false,false,false,false,2021-02-25T11:33:45Z,,,,,,false,false,false,false,,,,,,
NL:Q:30004145,John M. Keynesplein,available,bus,52.340366975580835,4.8243236935406735,true,true,177,2020-05-24T22:00:00Z,langshalte,40,true,false,true,true,true,2021-01-08T13:34:25Z,0.19,2.4,2,39,1.8,true,true,true,false,,,,1.8,,
NL:Q:30004115,John M. Keynesplein,available,bus,52.340100566529294,4.8250020641687055,true,true,90,2020-05-24T22:00:00Z,haltehaven,48,true,false,true,true,true,2021-01-08T13:34:25Z,0.18,5.2,5.2,48,1.5,true,true,true,true,0.08,23,1,1.9,3,14
NL:Q:30008213,Borneolaan,plan,bus,52.370561435143244,4.934303733920741,false,false,2,,,,,,,,,,,,,,,,,,,,,,,,
NL:Q:30008211,Borneolaan,available,bus,52.37064136598886,4.934053294037163,false,false,182,2018-10-24T22:00:00Z,langshalte,0,false,false,false,false,false,2021-02-25T11:33:45Z,,,,,,false,false,false,false,,,,,,
NL:Q:30008069,Utrechtsestraat,plan,bus,52.365481400600636,4.897679832115078,false,false,169,,,,,,,,,,,,,,,,,,,,,,,,
NL:Q:30000332,Schoonhovendreef,available,bus,52.29384510660902,4.974457870570689,true,true,178,2020-05-24T22:00:00Z,haltehaven,21.5,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,2.7,1.5,18,1.5,true,true,true,true,1.1,25,47,1.8,3.1,29.35
NL:Q:30000333,Schoonhovendreef,available,bus,52.29405258669808,4.974675820125286,true,true,356,2020-05-24T22:00:00Z,haltehaven,21.5,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,3,1.8,18,1.5,true,true,true,true,3.6,42,72,1.8,3.1,17
NL:Q:30001205,Maanstraat,available,bus,52.41214720704854,4.887346249862104,true,true,290,2020-05-24T22:00:00Z,haltehaven,20.4,true,false,true,true,true,2021-01-08T13:34:25Z,0.18,3.1,3.9,17,3,true,true,true,false,0,13,,2,2.8,16
NL:Q:30001206,Maanstraat,available,bus,52.41222592028459,4.886830946455073,true,true,111,2020-05-24T22:00:00Z,semi-haltehaven,20.4,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,3.4,5.5,17,1.8,true,false,true,false,0,,,1.5,2.5,5
NL:Q:30002291,Bornhout,available,bus,52.395992052830024,4.794805757948511,false,false,2,2020-05-24T22:00:00Z,semi-haltehaven,17.5,true,false,false,false,true,2021-01-08T13:34:25Z,0.1,4.2,4.2,17.5,2.1,false,false,false,false,0.04,0.01,,1.5,2.9,19
NL:Q:30002332,Bornhout,available,bus,52.3957415262582,4.793237040755301,false,true,270,2020-05-24T22:00:00Z,langshalte,20.4,true,false,false,false,true,2021-01-08T13:34:25Z,0.19,3.3,3.3,18,1.2,false,false,false,true,0.01,,3.3,1.2,,
NL:Q:30000051,Pekelharingstraat,available,bus,52.345503243675026,4.936540629299365,true,true,52,2020-05-24T22:00:00Z,haltehaven,20.4,true,false,true,true,true,2021-01-08T13:34:25Z,0.18,3.2,3.2,17,3.2,true,true,true,false,,21,,,2.7,11
NL:Q:30000052,Pekelharingstraat,available,bus,52.34577342404414,4.936684641143727,true,true,238,2020-05-24T22:00:00Z,haltehaven,20.4,true,false,true,true,true,2021-01-08T13:34:25Z,0.18,3.9,4.2,17,1.2,true,true,true,false,0,20,,1.8,2.72,13
NL:Q:57134760,Jan Voermanstraat,available,bus,52.36948085930971,4.838241238230422,false,false,104,2020-05-24T22:00:00Z,haltehaven,22,true,false,false,false,true,2021-01-08T13:34:25Z,0.2,1.8,1.8,20,0.3,false,false,false,false,0.07,13,,,3,6
NL:Q:30003181,Jan Voermanstraat,available,tram,52.36970458670174,4.838032899568093,false,false,278,2020-05-24T22:00:00Z,langshalte,63.36,true,false,false,false,false,2021-01-08T13:34:25Z,0.2,2.55,2.55,61,0.85,false,false,false,true,0.05,,3,1.2,,
NL:Q:30003182,Jan Voermanstraat,available,tram,52.36961607633155,4.8383276655462675,false,false,98,2020-05-24T22:00:00Z,langshalte,63.36,true,false,false,false,false,2021-01-08T13:34:25Z,0.2,1.1,2.9,57,0.9,false,false,false,true,0.18,,0.5,2.1,,
NL:Q:57134750,Jan Voermanstraat,available,bus,52.36963268883405,4.838033789841587,false,false,282,2020-05-24T22:00:00Z,haltehaven,22,true,false,false,false,false,2021-01-08T13:34:25Z,0.2,1.65,3,20,0.9,false,false,false,true,0.18,14,0.5,2.1,3,6
NL:Q:30000055,Linnaeusparkweg,available,bus,52.34866783641252,4.941527847220378,false,false,240,2020-05-24T22:00:00Z,semi-haltehaven,23,true,false,false,false,true,2021-01-08T13:34:25Z,0.1,3.5,3.5,0.01,3.2,false,false,false,false,,15,,,2.9,
NL:Q:30000537,Linnaeusparkweg,available,bus,52.349238677929115,4.9427549537114555,false,false,53,2020-05-24T22:00:00Z,haltehaven,23.5,true,false,false,false,true,2021-01-08T13:34:25Z,0.1,2,2.3,0.01,0.75,false,false,false,false,0.04,8.5,,,2.9,4.7
NL:Q:30001167,Tjalkstraat,available,bus,52.40505045767219,4.909983425207853,true,false,230,2020-05-24T22:00:00Z,langshalte,20.4,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,1.2,5,17,1.2,true,true,true,true,0.06,,1.2,1.8,,
NL:Q:30001168,Tjalkstraat,available,bus,52.40576553529154,4.911239528265344,true,true,47,2020-05-24T22:00:00Z,semi-haltehaven,20.4,true,false,true,true,true,2021-01-08T13:34:25Z,0.2,3,1.2,17,1.2,true,true,true,true,0.09,,1.2,1.5,2.8,11
NL:Q:30003107,Willinklaan,available,bus,52.370943340931206,4.8002504136459825,true,true,157,2020-05-24T22:00:00Z,haltehaven,21.4,true,false,true,true,true,2021-01-08T13:34:25Z,0.21,1.95,5.7,18.4,1.5,true,true,true,false,0,14,,,2.9,14
NL:Q:30003110,Willinklaan,available,bus,52.37108837328426,4.800498122617677,true,true,2,2020-05-24T22:00:00Z,haltehaven,21.2,true,false,true,true,false,2021-01-08T13:34:25Z,0.2,2.5,1.8,17.8,1.1,true,true,false,false,0,25,,2,3.07,17
NL:Q:30003217,Alhambralaan,available,bus,52.370338214028145,4.833208786180965,false,false,279,2020-05-24T22:00:00Z,haltehaven,22,true,false,false,false,true,2021-02-25T11:33:45Z,0.14,1.67,3.35,20,0.86,false,false,false,false,0,14,,,2.95,5.08
NL:Q:30003218,Alhambralaan,available,bus,52.37022089903376,4.833107465680616,false,false,98,2020-05-24T22:00:00Z,haltehaven,22,true,false,false,false,true,2021-02-25T11:33:45Z,0.15,1.16,2.1,20,0.6,false,false,false,false,0,14,,,3,7.7
NL:Q:30005035,Rokin,available,tram,52.36937672184765,4.892071845096349,true,true,201,2019-03-14T00:00:00Z,langshalte,73,false,false,true,false,true,2021-01-08T13:34:25Z,0.2,3,1.8,64,1.8,true,true,false,false,0,,,1.5,,
NL:Q:30005036,Rokin,available,tram,52.36984516639785,4.892330918892274,true,false,20,2019-03-14T00:00:00Z,langshalte,71,false,false,true,false,false,2021-01-08T13:34:25Z,0.2,1.5,1.5,62,1,false,true,false,true,0.12,,5,2,,
NL:Q:30007015,Roelof Hartplein,available,tram,52.35317437195038,4.882036751822233,false,true,145,2019-03-14T00:00:00Z,langshalte,71,true,false,false,false,false,2021-01-08T13:34:25Z,0.2,1.5,1.5,63,0.9,false,false,false,true,0.12,,5,1,,
NL:Q:30007016,Roelof Hartplein,available,tram,52.35277351083834,4.882877954474776,false,true,289,2020-05-24T22:00:00Z,langshalte,60,true,false,false,false,false,2021-01-08T13:34:25Z,0.2,1.5,1.5,58,1.1,false,false,false,true,0.1,,2,1.8,,
